"","index","SubjectID","Session","SessionCode","Trial","ProgFI","ObtFI","Lat","Breakpoint"
"6954",60,22,14,2,61,40,40.19,7.21,23.33
"6955",0,23,14,2,1,20,20.59,1.86,10.31
"6956",1,23,14,2,2,20,20.33,0.27,5.5
"6957",2,23,14,2,3,20,20.09,0.52,3.94
"6958",3,23,14,2,4,20,21.16,3.95,3.95
"6959",4,23,14,2,5,20,20.19,0.29,7.66
"6960",5,23,14,2,6,20,20.02,9.01,9.01
"6961",6,23,14,2,7,20,20.07,1.8,8.25
"6962",7,23,14,2,8,20,20.09,0.5,11.35
"6963",8,23,14,2,9,20,20.33,0.71,7.56
"6964",9,23,14,2,10,20,20.22,1.85,1.85
"6965",10,23,14,2,11,20,20.51,0.53,6.08
"6966",11,23,14,2,12,20,20.23,0.36,15.33
"6967",12,23,14,2,13,20,20.49,0.27,9.09
"6968",13,23,14,2,14,20,20.02,0.6,3.08
"6969",14,23,14,2,15,20,20.08,5.68,8.35
"6970",15,23,14,2,16,20,20.06,7.71,7.71
"6971",16,23,14,2,17,20,20.31,1.04,2.68
"6972",17,23,14,2,18,20,20.23,3.95,5.64
"6973",18,23,14,2,19,20,20.2,0.85,5.6
"6974",19,23,14,2,20,20,20.1,4.71,6.3
"6975",20,23,14,2,21,20,20.99,0.86,18.28
"6976",21,23,14,2,22,20,20.45,0.77,14.45
"6977",22,23,14,2,23,20,20.39,10.75,11.49
"6978",23,23,14,2,24,20,20.67,9.64,9.64
"6979",24,23,14,2,25,20,20.32,5.27,5.27
"6980",25,23,14,2,26,20,20.14,7.72,7.72
"6981",26,23,14,2,27,20,20.32,1.06,5.07
"6982",27,23,14,2,28,20,20.57,0.95,12.28
"6983",28,23,14,2,29,20,20.02,3.53,9.46
"6984",29,23,14,2,30,20,20.19,1.11,6.53
"6985",30,23,14,2,31,20,20.13,1.18,2.59
"6986",31,23,14,2,32,20,20.06,2.91,3.54
"6987",32,23,14,2,33,20,20.21,3.73,8.04
"6988",33,23,14,2,34,20,21.45,1.07,17.33
"6989",34,23,14,2,35,20,20.05,0.92,10.97
"6990",35,23,14,2,36,20,20.33,0.64,6.25
"6991",36,23,14,2,37,20,20.36,13.99,13.99
"6992",37,23,14,2,38,20,20.3,3.39,9.16
"6993",38,23,14,2,39,20,20.05,1.62,12.34
"6994",39,23,14,2,40,20,20.05,1.85,7
"6995",40,23,14,2,41,20,20.22,2.57,3.07
"6996",41,23,14,2,42,20,20.15,0.67,9.09
"6997",42,23,14,2,43,20,20.19,2.11,6.69
"6998",43,23,14,2,44,20,20.37,3.39,7.48
"6999",44,23,14,2,45,20,20.05,1.01,14.74
"7000",45,23,14,2,46,20,20.63,0.69,14.49
"7001",46,23,14,2,47,20,20.11,0.36,2.34
"7002",47,23,14,2,48,20,20.19,0.82,12.96
"7003",48,23,14,2,49,20,20.1,1.06,11.15
"7004",49,23,14,2,50,20,20.84,4.72,6.9
"7005",50,23,14,2,51,20,20.6,4.91,5.48
"7006",51,23,14,2,52,20,20.21,0.45,9.6
"7007",52,23,14,2,53,20,20.11,9.75,9.75
"7008",53,23,14,2,54,20,20.17,5.03,7.2
"7009",54,23,14,2,55,20,20.46,0.88,10.26
"7010",55,23,14,2,56,20,20.22,0.28,14.09
"7011",56,23,14,2,57,20,20.2,0.42,14.95
"7012",57,23,14,2,58,20,20.33,3.75,4.79
"7013",58,23,14,2,59,20,20.13,1.6,5.94
"7014",59,23,14,2,60,20,20.26,1.77,5.58
"7015",60,23,14,2,61,20,20.13,0.29,5.32
"7016",0,24,14,2,1,40,40.91,4.36,11.31
"7017",1,24,14,2,2,40,40.35,7.31,12.1
"7018",2,24,14,2,3,40,40.11,7.48,17.8
"7019",3,24,14,2,4,40,40.54,6.32,11.07
"7020",4,24,14,2,5,40,41.47,3.29,14.97
"7021",5,24,14,2,6,40,40.74,13.03,27.88
"7022",6,24,14,2,7,40,40.17,3.57,22.62
"7023",7,24,14,2,8,40,40.32,2.38,15.53
"7024",8,24,14,2,9,40,40.92,5.32,9.3
"7025",9,24,14,2,10,40,40.45,4.42,6.2
"7026",10,24,14,2,11,40,41.03,3.75,35.55
"7027",11,24,14,2,12,40,40.04,5.41,5.41
"7028",12,24,14,2,13,40,40.5,4.25,24.14
"7029",13,24,14,2,14,40,40.2,4.57,18.08
"7030",14,24,14,2,15,40,40.77,5.33,31.58
"7031",15,24,14,2,16,40,40.07,7.36,17.42
"7032",16,24,14,2,17,40,41.53,2.74,36.9
"7033",17,24,14,2,18,40,42.72,7.8,17.66
"7034",18,24,14,2,19,40,40.03,8.22,8.22
"7035",19,24,14,2,20,40,40.19,10.43,19.37
"7036",20,24,14,2,21,40,40.18,4.5,8.8
"7037",21,24,14,2,22,40,40.23,6.88,18.29
"7038",22,24,14,2,23,40,40.28,3.69,12.36
"7039",23,24,14,2,24,40,40.04,8.71,23.53
"7040",24,24,14,2,25,40,42.65,10.1,10.1
"7041",25,24,14,2,26,40,40.68,12.23,21.39
"7042",26,24,14,2,27,40,41.11,5.11,21.04
"7043",27,24,14,2,28,40,40.3,6.4,32.89
"7044",28,24,14,2,29,40,40.08,3.93,12.41
"7045",29,24,14,2,30,40,40.5,8.93,8.93
"7046",30,24,14,2,31,40,40.57,8.05,13.45
"7047",31,24,14,2,32,40,40.56,5.24,21.02
"7048",32,24,14,2,33,40,40.5,7.92,16.41
"7049",33,24,14,2,34,40,41.69,6.83,31.54
"7050",34,24,14,2,35,40,40.06,8.32,8.32
"7051",35,24,14,2,36,40,40.03,8.39,15.21
"7052",36,24,14,2,37,40,41.82,4.09,5.37
"7053",37,24,14,2,38,40,40.5,10.69,10.69
"7054",38,24,14,2,39,40,40.73,7.83,21.36
"7055",39,24,14,2,40,40,40.77,32.66,32.66
"7056",40,24,14,2,41,40,40.93,4.42,24.73
"7057",41,24,14,2,42,40,41.15,10.75,10.75
"7058",42,24,14,2,43,40,40.09,4.81,11.48
"7059",43,24,14,2,44,40,40.23,4.05,4.05
"7060",44,24,14,2,45,40,40.13,7.57,7.57
"7061",45,24,14,2,46,40,41.07,12.58,12.58
"7062",46,24,14,2,47,40,40.03,4.92,16.13
"7063",47,24,14,2,48,40,40.06,4.22,4.22
"7064",48,24,14,2,49,40,40.57,21.99,21.99
"7065",49,24,14,2,50,40,40.46,5,5
"7066",50,24,14,2,51,40,40.44,5.33,12.38
"7067",51,24,14,2,52,40,40.15,4.31,20.96
"7068",52,24,14,2,53,40,40.29,8.57,8.57
"7069",53,24,14,2,54,40,40.34,4.14,4.14
"7070",54,24,14,2,55,40,40.2,5.05,22.35
"7071",55,24,14,2,56,40,42.6,15.62,15.62
"7072",56,24,14,2,57,40,40.72,12.16,12.16
"7073",57,24,14,2,58,40,40.3,30.24,30.24
"7074",58,24,14,2,59,40,40.65,13.26,13.26
"7075",59,24,14,2,60,40,40.86,4.26,4.26
"7076",60,24,14,2,61,40,40.85,4.98,14.29
"7077",0,25,14,2,1,40,40.04,4.75,22.7
"7078",1,25,14,2,2,40,40.26,8.72,8.72
"7079",2,25,14,2,3,40,40.17,0.75,13.36
"7080",3,25,14,2,4,40,40.11,3.46,3.46
"7081",4,25,14,2,5,40,40.09,14.35,15.3
"7082",5,25,14,2,6,40,40.29,3.43,8.06
"7083",6,25,14,2,7,40,40.13,11.01,13.15
"7084",7,25,14,2,8,40,40.21,13.27,13.27
"7085",8,25,14,2,9,40,40.08,5.48,7.89
"7086",9,25,14,2,10,40,41.46,3.09,5.68
"7087",10,25,14,2,11,40,40.67,18.3,19.34
"7088",11,25,14,2,12,40,40.1,1.43,29
"7089",12,25,14,2,13,40,40.16,7.35,12.81
"7090",13,25,14,2,14,40,40.33,11.95,21.04
"7091",14,25,14,2,15,40,42.35,2.61,12.79
"7092",15,25,14,2,16,40,40.11,3.71,9.09
"7093",16,25,14,2,17,40,40.03,1.43,22.93
"7094",17,25,14,2,18,40,40.15,1.87,6.05
"7095",18,25,14,2,19,40,40.22,23.81,23.81
"7096",19,25,14,2,20,40,40.77,9.07,10.45
"7097",20,25,14,2,21,40,40.33,2.03,16.16
"7098",21,25,14,2,22,40,40.56,8.96,11
"7099",22,25,14,2,23,40,40.2,14.42,14.42
"7100",23,25,14,2,24,40,40.53,5.07,11.9
"7101",24,25,14,2,25,40,40.43,27.43,27.43
"7102",25,25,14,2,26,40,40.18,3.03,16.54
"7103",26,25,14,2,27,40,40.17,1.87,10.31
"7104",27,25,14,2,28,40,40.78,6.62,11.57
"7105",28,25,14,2,29,40,40.22,9.06,10.38
"7106",29,25,14,2,30,40,40.39,24.83,24.83
"7107",30,25,14,2,31,40,40.18,12.6,12.6
"7108",31,25,14,2,32,40,41.17,5.65,5.65
"7109",32,25,14,2,33,40,40.28,3.92,21.06
"7110",33,25,14,2,34,40,40.16,13.01,13.01
"7111",34,25,14,2,35,40,40.46,3.56,21.31
"7112",35,25,14,2,36,40,40.04,11.9,11.9
"7113",36,25,14,2,37,40,40.48,8.18,27.46
"7114",37,25,14,2,38,40,40.54,33.37,33.37
"7115",38,25,14,2,39,40,40.31,18.32,18.32
"7116",39,25,14,2,40,40,40.34,9.23,9.23
"7117",40,25,14,2,41,40,40.06,1.1,11.62
"7118",41,25,14,2,42,40,40.44,1.02,11.84
"7119",42,25,14,2,43,40,40.47,15.3,15.3
"7120",43,25,14,2,44,40,41.01,8.57,13.19
"7121",44,25,14,2,45,40,40.11,7.96,9.3
"7122",45,25,14,2,46,40,40.34,8.92,10.35
"7123",46,25,14,2,47,40,40.17,16.37,16.37
"7124",47,25,14,2,48,40,40.13,7.65,12.56
"7125",48,25,14,2,49,40,40.38,8.16,11.84
"7126",49,25,14,2,50,40,40.25,5.4,18.89
"7127",50,25,14,2,51,40,40.14,9.65,9.65
"7128",51,25,14,2,52,40,40.6,23.96,23.96
"7129",52,25,14,2,53,40,40.11,3.59,8.99
"7130",53,25,14,2,54,40,58.53,58.53,58.53
"7131",54,25,14,2,55,40,40.09,2.26,8.14
"7132",55,25,14,2,56,40,40.4,3.36,12.51
"7133",56,25,14,2,57,40,40.32,9.44,14.61
"7134",57,25,14,2,58,40,40.14,0.47,20.37
"7135",58,25,14,2,59,40,40.58,15.26,15.26
"7136",59,25,14,2,60,40,40.24,7.15,11.51
"7137",60,25,14,2,61,40,40.73,1.69,15.37
"7138",0,26,14,2,1,20,20.03,1.2,4.02
"7139",1,26,14,2,2,20,20.24,3.33,16.04
"7140",2,26,14,2,3,20,21.41,6.18,6.18
"7141",3,26,14,2,4,20,20.78,20.78,20.78
"7142",4,26,14,2,5,20,21.34,7.35,10.46
"7143",5,26,14,2,6,20,22.36,6.11,9.47
"7144",6,26,14,2,7,20,20.25,0.86,11.84
"7145",7,26,14,2,8,20,20.09,0.55,6.35
"7146",8,26,14,2,9,20,21.19,1.17,8.4
"7147",9,26,14,2,10,20,21.19,1.41,4.68
"7148",10,26,14,2,11,20,21.44,16.55,16.55
"7149",11,26,14,2,12,20,20.85,1.37,15.43
"7150",12,26,14,2,13,20,20.95,1.77,17.76
"7151",13,26,14,2,14,20,21.31,2.44,15.28
"7152",14,26,14,2,15,20,20.44,1.76,17.01
"7153",15,26,14,2,16,20,21.62,0.62,7.05
"7154",16,26,14,2,17,20,20.76,3.7,3.7
"7155",17,26,14,2,18,20,20.25,3.51,3.51
"7156",18,26,14,2,19,20,21.01,3.99,6.21
"7157",19,26,14,2,20,20,20.59,13.83,13.83
"7158",20,26,14,2,21,20,20.28,1.43,9.05
"7159",21,26,14,2,22,20,20.33,7.52,7.52
"7160",22,26,14,2,23,20,20.64,6.8,6.8
"7161",23,26,14,2,24,20,21.04,2.13,15.7
"7162",24,26,14,2,25,20,20.38,1.17,15.85
"7163",25,26,14,2,26,20,21.39,0.74,12.46
"7164",26,26,14,2,27,20,20.4,1.46,17.02
"7165",27,26,14,2,28,20,20.4,4.48,10.11
"7166",28,26,14,2,29,20,20.17,4.9,6.06
"7167",29,26,14,2,30,20,20.42,1.83,10.02
"7168",30,26,14,2,31,20,20.18,3.35,5.51
"7169",31,26,14,2,32,20,20.87,14.57,14.57
"7170",32,26,14,2,33,20,20.64,5.04,5.04
"7171",33,26,14,2,34,20,20.61,3.11,6.41
"7172",34,26,14,2,35,20,20.88,6.29,6.29
"7173",35,26,14,2,36,20,20.46,3.82,4.82
"7174",36,26,14,2,37,20,20.58,3.36,4.48
"7175",37,26,14,2,38,20,20.42,4.18,4.18
"7176",38,26,14,2,39,20,20.05,2.67,2.67
"7177",39,26,14,2,40,20,20.31,6.39,8.74
"7178",40,26,14,2,41,20,20.76,2.59,6.81
"7179",41,26,14,2,42,20,21.38,5.79,5.79
"7180",42,26,14,2,43,20,20.26,1.9,10.16
"7181",43,26,14,2,44,20,21.33,5.83,5.83
"7182",44,26,14,2,45,20,20.69,2.32,10.37
"7183",45,26,14,2,46,20,20.41,10.72,10.72
"7184",46,26,14,2,47,20,21.07,4.73,4.73
"7185",47,26,14,2,48,20,20.46,4.26,5.48
"7186",48,26,14,2,49,20,20.14,1.46,3
"7187",49,26,14,2,50,20,21.41,1.29,9.73
"7188",50,26,14,2,51,20,20.97,4.34,4.34
"7189",51,26,14,2,52,20,21.02,9.28,9.28
"7190",52,26,14,2,53,20,20.96,2.22,4.91
"7191",53,26,14,2,54,20,20.37,3.77,6.22
"7192",54,26,14,2,55,20,20.53,2.91,8.2
"7193",55,26,14,2,56,20,20.21,8.57,8.57
"7194",56,26,14,2,57,20,20.98,1.55,8.24
"7195",57,26,14,2,58,20,21.03,3.84,9.8
"7196",58,26,14,2,59,20,21.5,4.75,4.75
"7197",59,26,14,2,60,20,20.13,5.95,5.95
"7198",60,26,14,2,61,20,20.15,12.43,12.43
"7199",0,27,14,2,1,40,40.23,9.54,21.21
"7200",1,27,14,2,2,40,40.16,9.18,27.64
"7201",2,27,14,2,3,40,40.15,3.88,3.88
"7202",3,27,14,2,4,40,40.1,0.93,28.35
"7203",4,27,14,2,5,40,40.46,13.41,14.94
"7204",5,27,14,2,6,40,41.18,4.02,7.42
"7205",6,27,14,2,7,40,40.43,12.18,12.18
"7206",7,27,14,2,8,40,40.74,8.26,18.4
"7207",8,27,14,2,9,40,40.84,7.55,8.39
"7208",9,27,14,2,10,40,40.45,9.75,23.74
"7209",10,27,14,2,11,40,40.23,3.78,19.17
"7210",11,27,14,2,12,40,41.38,16.18,22.68
"7211",12,27,14,2,13,40,40.09,2.02,29.96
"7212",13,27,14,2,14,40,40.24,6.09,28.62
"7213",14,27,14,2,15,40,40.72,7.76,12.31
"7214",15,27,14,2,16,40,40.33,13.25,17.21
"7215",16,27,14,2,17,40,40.31,3.85,17.04
"7216",17,27,14,2,18,40,40.98,8,9.37
"7217",18,27,14,2,19,40,40.28,2.58,14.6
"7218",19,27,14,2,20,40,40.31,10.51,10.51
"7219",20,27,14,2,21,40,40.77,7.63,7.63
"7220",21,27,14,2,22,40,40.96,28.99,28.99
"7221",22,27,14,2,23,40,40.15,23.21,23.21
"7222",23,27,14,2,24,40,40.36,2.97,14.82
"7223",24,27,14,2,25,40,40.04,18.83,18.83
"7224",25,27,14,2,26,40,40.28,5.48,15.69
"7225",26,27,14,2,27,40,40.12,7.92,7.92
"7226",27,27,14,2,28,40,40.41,10.87,22.05
"7227",28,27,14,2,29,40,40.33,13.47,21.7
"7228",29,27,14,2,30,40,41.55,10.72,23.91
"7229",30,27,14,2,31,40,40.22,5.71,13.15
"7230",31,27,14,2,32,40,40.07,17.22,17.22
"7231",32,27,14,2,33,40,40.2,13.71,13.71
"7232",33,27,14,2,34,40,40.04,15.22,15.22
"7233",34,27,14,2,35,40,40.71,11.72,12.83
"7234",35,27,14,2,36,40,40.07,10.57,12.55
"7235",36,27,14,2,37,40,40.72,25.82,25.82
"7236",37,27,14,2,38,40,40.08,12.19,12.19
"7237",38,27,14,2,39,40,40.11,18.6,18.6
"7238",39,27,14,2,40,40,41.49,16.67,23.42
"7239",40,27,14,2,41,40,40.25,20.2,20.2
"7240",41,27,14,2,42,40,40.21,11.8,11.8
"7241",42,27,14,2,43,40,40.63,15.63,15.63
"7242",43,27,14,2,44,40,40.16,21.22,21.22
"7243",44,27,14,2,45,40,40.32,13.41,25.41
"7244",45,27,14,2,46,40,40.35,12.6,14.11
"7245",46,27,14,2,47,40,40.18,1.53,32.94
"7246",47,27,14,2,48,40,40.25,6.11,9.15
"7247",48,27,14,2,49,40,40.45,14.53,34.98
"7248",49,27,14,2,50,40,40.19,1.87,18.12
"7249",50,27,14,2,51,40,40.06,20.89,20.89
"7250",51,27,14,2,52,40,40.73,7.48,9.96
"7251",52,27,14,2,53,40,40.59,25.6,25.6
"7252",53,27,14,2,54,40,40.32,10.23,11.75
"7253",54,27,14,2,55,40,40.34,12.04,24.82
"7254",55,27,14,2,56,40,40.1,19.64,19.64
"7255",56,27,14,2,57,40,40.31,19.61,19.61
"7256",57,27,14,2,58,40,40.33,31.89,31.89
"7257",58,27,14,2,59,40,40.58,12.68,14.53
"7258",59,27,14,2,60,40,40.76,10.76,10.76
"7259",60,27,14,2,61,40,40.21,25,25
"7260",0,28,14,2,1,20,20.02,3.67,12.02
"7261",1,28,14,2,2,20,20.12,1.54,5.77
"7262",2,28,14,2,3,20,20.07,2.24,4.43
"7263",3,28,14,2,4,20,20.14,2.36,3.71
"7264",4,28,14,2,5,20,20.99,2.35,3.52
"7265",5,28,14,2,6,20,20.06,4.68,4.68
"7266",6,28,14,2,7,20,20.2,6.65,8.51
"7267",7,28,14,2,8,20,20.5,12.72,12.72
"7268",8,28,14,2,9,20,20.25,1.47,3.46
"7269",9,28,14,2,10,20,20.5,1.54,3.79
"7270",10,28,14,2,11,20,20.02,4.72,8.47
"7271",11,28,14,2,12,20,20.09,4.72,7.12
"7272",12,28,14,2,13,20,20.23,6.29,6.8
"7273",13,28,14,2,14,20,20.42,3.76,8.83
"7274",14,28,14,2,15,20,20.09,4.64,4.64
"7275",15,28,14,2,16,20,20.54,3.16,12.14
"7276",16,28,14,2,17,20,20.35,12.46,12.46
"7277",17,28,14,2,18,20,20.28,7.08,7.08
"7278",18,28,14,2,19,20,20.09,2,9.43
"7279",19,28,14,2,20,20,20.04,5.36,6.4
"7280",20,28,14,2,21,20,20.12,10.52,10.52
"7281",21,28,14,2,22,20,20.12,10.08,10.08
"7282",22,28,14,2,23,20,20.45,7.07,7.07
"7283",23,28,14,2,24,20,20.08,3.24,3.72
"7284",24,28,14,2,25,20,20.13,5.6,7.65
"7285",25,28,14,2,26,20,20.09,11.41,15.25
"7286",26,28,14,2,27,20,20.2,7.62,7.62
"7287",27,28,14,2,28,20,20.04,6.8,6.8
"7288",28,28,14,2,29,20,20.24,18.67,18.67
"7289",29,28,14,2,30,20,20.05,3.52,3.52
"7290",30,28,14,2,31,20,20.12,1.9,2.97
"7291",31,28,14,2,32,20,20.27,2.17,4.19
"7292",32,28,14,2,33,20,20.49,2.27,4.48
"7293",33,28,14,2,34,20,20.13,14.59,14.59
"7294",34,28,14,2,35,20,20.15,1.63,5.98
"7295",35,28,14,2,36,20,20.19,7.06,7.06
"7296",36,28,14,2,37,20,20.17,1.84,14.93
"7297",37,28,14,2,38,20,20.16,2.17,11.42
"7298",38,28,14,2,39,20,20.13,2.35,4.9
"7299",39,28,14,2,40,20,20.21,3.23,11.78
"7300",40,28,14,2,41,20,20.11,5.91,5.91
"7301",41,28,14,2,42,20,20.13,2.43,2.43
"7302",42,28,14,2,43,20,20.16,7.16,7.16
"7303",43,28,14,2,44,20,20.16,11.51,12.33
"7304",44,28,14,2,45,20,20.53,2.46,6.18
"7305",45,28,14,2,46,20,20.36,2.02,9.4
"7306",46,28,14,2,47,20,20.23,13.95,13.95
"7307",47,28,14,2,48,20,20.16,10.68,10.68
"7308",48,28,14,2,49,20,20.09,8.73,8.73
"7309",49,28,14,2,50,20,20.24,2.33,8.58
"7310",50,28,14,2,51,20,20.09,2.39,2.39
"7311",51,28,14,2,52,20,20.08,5.34,5.34
"7312",52,28,14,2,53,20,20.12,5.52,13.06
"7313",53,28,14,2,54,20,20.14,3.87,4.81
"7314",54,28,14,2,55,20,23.52,23.52,23.52
"7315",55,28,14,2,56,20,20.13,3.75,4.96
"7316",56,28,14,2,57,20,20.24,2.47,2.47
"7317",57,28,14,2,58,20,20.38,2.81,8.5
"7318",58,28,14,2,59,20,20.03,2.59,8.19
"7319",59,28,14,2,60,20,20.13,1.87,7.36
"7320",60,28,14,2,61,20,20.5,5.5,6.25
"7321",0,29,14,2,1,40,51.29,2.74,17.64
"7322",1,29,14,2,2,40,40.58,1.46,19.72
"7323",2,29,14,2,3,40,50.19,6.14,33.66
"7324",3,29,14,2,4,40,40.43,1.4,13.6
"7325",4,29,14,2,5,40,40.38,2.39,20.78
"7326",5,29,14,2,6,40,40.19,5.22,5.22
"7327",6,29,14,2,7,40,41.28,2.75,7.93
"7328",7,29,14,2,8,40,42.13,14.75,16.08
"7329",8,29,14,2,9,40,40.19,1.54,17.44
"7330",9,29,14,2,10,40,40.62,0.76,11.63
"7331",10,29,14,2,11,40,40.37,4.06,16.86
"7332",11,29,14,2,12,40,40.38,11.09,11.09
"7333",12,29,14,2,13,40,40.08,2.4,8.42
"7334",13,29,14,2,14,40,40.29,0.99,32.37
"7335",14,29,14,2,15,40,40.11,7.51,19.74
"7336",15,29,14,2,16,40,41.55,7.99,7.99
"7337",16,29,14,2,17,40,40.03,6.89,6.89
"7338",17,29,14,2,18,40,40.12,1.18,15.29
"7339",18,29,14,2,19,40,40.25,3.12,5.12
"7340",19,29,14,2,20,40,40.13,19.24,19.24
"7341",20,29,14,2,21,40,40.49,4.13,11.62
"7342",21,29,14,2,22,40,40.05,8.42,8.42
"7343",22,29,14,2,23,40,40.09,10.68,13.15
"7344",23,29,14,2,24,40,40.04,8.59,9.19
"7345",24,29,14,2,25,40,40.17,2.13,3.88
"7346",25,29,14,2,26,40,40.39,3.46,8.82
"7347",26,29,14,2,27,40,40.11,17.2,17.2
"7348",27,29,14,2,28,40,40.04,11.26,12.6
"7349",28,29,14,2,29,40,40.1,5.81,13.3
"7350",29,29,14,2,30,40,40.05,1.6,5.52
"7351",30,29,14,2,31,40,40.21,5.64,8.55
"7352",31,29,14,2,32,40,40.56,16.52,16.52
"7353",32,29,14,2,33,40,40.19,3.68,17.87
"7354",33,29,14,2,34,40,40.24,4.09,4.92
"7355",34,29,14,2,35,40,40.3,2.62,21.06
"7356",35,29,14,2,36,40,40.1,3.12,11.15
"7357",36,29,14,2,37,40,40.43,15.28,15.28
"7358",37,29,14,2,38,40,40.92,13.66,13.66
"7359",38,29,14,2,39,40,40.2,3.79,6.64
"7360",39,29,14,2,40,40,40.17,6.97,9.62
"7361",40,29,14,2,41,40,40.02,7.31,12.11
"7362",41,29,14,2,42,40,40.3,2.51,10.31
"7363",42,29,14,2,43,40,40.06,18.86,18.86
"7364",43,29,14,2,44,40,40.22,11.31,11.31
"7365",44,29,14,2,45,40,40.33,4.51,10.53
"7366",45,29,14,2,46,40,40.15,4.25,4.25
"7367",46,29,14,2,47,40,40.02,8.87,12.55
"7368",47,29,14,2,48,40,40.02,6.76,8.6
"7369",48,29,14,2,49,40,40.53,30.23,30.23
"7370",49,29,14,2,50,40,40.08,2.31,10.83
"7371",50,29,14,2,51,40,40.42,1.97,4.64
"7372",51,29,14,2,52,40,40.37,9.95,14.72
"7373",52,29,14,2,53,40,40.56,2.71,7.88
"7374",53,29,14,2,54,40,40.15,3.67,9.23
"7375",54,29,14,2,55,40,40.09,24.78,24.78
"7376",55,29,14,2,56,40,40.22,5.18,12.55
"7377",56,29,14,2,57,40,40.24,25.85,25.85
"7378",57,29,14,2,58,40,40.2,30.39,30.39
"7379",58,29,14,2,59,40,40.15,19.88,20.61
"7380",59,29,14,2,60,40,40.12,7.03,8.08
"7381",60,29,14,2,61,40,40.37,7,7
"7382",0,30,14,2,1,20,20.1,3.61,6.56
"7383",1,30,14,2,2,20,20.08,1.66,12.34
"7384",2,30,14,2,3,20,20.09,1.2,7.17
"7385",3,30,14,2,4,20,20.4,0.49,12.17
"7386",4,30,14,2,5,20,20.12,1.89,5.76
"7387",5,30,14,2,6,20,20.31,0.83,18.38
"7388",6,30,14,2,7,20,20.26,0.85,2.51
"7389",7,30,14,2,8,20,20.06,2.54,10.11
"7390",8,30,14,2,9,20,20.59,9.09,9.09
"7391",9,30,14,2,10,20,20.09,1.91,5.27
"7392",10,30,14,2,11,20,20.02,5.26,5.26
"7393",11,30,14,2,12,20,20.29,1.49,2.63
"7394",12,30,14,2,13,20,20.66,3.66,9.41
"7395",13,30,14,2,14,20,20.5,4.94,4.94
"7396",14,30,14,2,15,20,20.33,3.13,11.99
"7397",15,30,14,2,16,20,20.21,1.22,2.38
"7398",16,30,14,2,17,20,20.26,3,5.95
"7399",17,30,14,2,18,20,20.1,2.38,13.67
"7400",18,30,14,2,19,20,20.09,8.71,9.93
"7401",19,30,14,2,20,20,20.02,1.32,9.23
"7402",20,30,14,2,21,20,20.77,2.03,3.42
"7403",21,30,14,2,22,20,20.28,1.89,2.64
"7404",22,30,14,2,23,20,20.3,0.64,12.53
"7405",23,30,14,2,24,20,20.26,0.51,13.6
"7406",24,30,14,2,25,20,20.3,0.85,7.06
"7407",25,30,14,2,26,20,20.17,2.19,2.19
"7408",26,30,14,2,27,20,20.09,2.57,3.8
"7409",27,30,14,2,28,20,20.26,12.3,12.3
"7410",28,30,14,2,29,20,20.16,0.49,9.68
"7411",29,30,14,2,30,20,20.17,0.63,4.33
"7412",30,30,14,2,31,20,23.36,3.68,17.58
"7413",31,30,14,2,32,20,22.36,0.85,16.76
"7414",32,30,14,2,33,20,22.67,7.96,7.96
"7415",33,30,14,2,34,20,21.02,1.11,10.33
"7416",34,30,14,2,35,20,20.54,1.61,16.52
"7417",35,30,14,2,36,20,20.29,4.94,8.19
"7418",36,30,14,2,37,20,20.12,1.08,4.25
"7419",37,30,14,2,38,20,30.02,30.02,30.02
"7420",38,30,14,2,39,20,21.05,0.86,18.26
"7421",39,30,14,2,40,20,20.02,1.01,3.36
"7422",40,30,14,2,41,20,20.44,0.9,12.59
"7423",41,30,14,2,42,20,20.04,1.99,5.73
"7424",42,30,14,2,43,20,20.08,6.3,8.88
"7425",43,30,14,2,44,20,20.24,4.66,6.5
"7426",44,30,14,2,45,20,20.53,2.02,2.83
"7427",45,30,14,2,46,20,20.36,2.54,4.68
"7428",46,30,14,2,47,20,20.4,0.85,5.11
"7429",47,30,14,2,48,20,20.2,0.63,13.48
"7430",48,30,14,2,49,20,20.08,3.53,3.53
"7431",49,30,14,2,50,20,20.11,1.34,4.14
"7432",50,30,14,2,51,20,20.26,0.98,7.17
"7433",51,30,14,2,52,20,36.03,36.03,36.03
"7434",52,30,14,2,53,20,20.18,1.01,6.64
"7435",53,30,14,2,54,20,20.53,4.25,8.37
"7436",54,30,14,2,55,20,20.7,1.16,14.58
"7437",55,30,14,2,56,20,20.37,0.69,8.51
"7438",56,30,14,2,57,20,20.22,0.91,10.15
"7439",57,30,14,2,58,20,20.05,9.59,9.59
"7440",58,30,14,2,59,20,20.02,5.39,5.39
"7441",59,30,14,2,60,20,23.39,23.39,23.39
"7442",60,30,14,2,61,20,20.66,1.54,4.34
"7443",0,31,14,2,1,40,40.27,2.96,9.95
"7444",1,31,14,2,2,40,40.3,0.79,7.28
"7445",2,31,14,2,3,40,40.1,10.88,15.03
"7446",3,31,14,2,4,40,40.1,3.78,5.34
"7447",4,31,14,2,5,40,40.35,11.12,11.12
"7448",5,31,14,2,6,40,40.37,21.5,21.5
"7449",6,31,14,2,7,40,40.11,5.72,7.78
"7450",7,31,14,2,8,40,40.68,7.54,8.62
"7451",8,31,14,2,9,40,40.38,1.64,4.04
"7452",9,31,14,2,10,40,40.44,10.68,12.78
